lookup_country_id;lookup_region;city_name;latitude;longitude;timezone;Code
254;165;Bartlett;30.8092;-97.4192;-06:00;BART
254;165;Bastrop;30.1644;-97.2747;-06:00;BAST
254;165;Batesville;28.9559;-99.6144;-06:00;BATE
254;165;Batson;30.2336;-94.6021;-06:00;BATS
254;165;Bay City;28.9411;-95.879;-06:00;BCIT
254;165;Bayside;28.0386;-97.1956;-06:00;BAYS
254;165;Baytown;29.7712;-94.9465;-06:00;BAYT
254;165;Beasley;29.4635;-95.9706;-06:00;BEAS
254;165;Beaumont;30.0727;-94.1375;-06:00;BEAU
254;165;Bebe;29.4379;-97.596;-06:00;BEBE
254;165;Beckville;32.2533;-94.4616;-06:00;BECK
254;165;Bedford;32.8425;-97.1401;-06:00;BEDF
254;165;Bedias;30.7529;-95.9206;-06:00;BEDI
254;165;Beeville;28.4288;-97.758;-06:00;BEEV
254;165;Bellaire;29.7053;-95.4604;-06:00;BELA
254;165;Bellevue;33.5917;-98.1678;-06:00;BELE
254;165;Bells;33.6182;-96.434;-06:00;BELS
254;165;Bellville;29.9944;-96.2595;-06:00;BELL
254;165;Belmont;29.5233;-97.6838;-06:00;BELM
254;165;Belton;31.0788;-97.4732;-06:00;BELT
254;165;Ben Bolt;27.6476;-98.0863;-06:00;BBOL
254;165;Ben Franklin;33.4719;-95.7775;-06:00;BFRA
254;165;Ben Wheeler;32.416;-95.6606;-06:00;BWHE
254;165;Benavides;27.5977;-98.4082;-06:00;BENA
254;165;Bend;31.0989;-98.5064;-06:00;BEND
254;165;Benjamin;33.5839;-99.7927;-06:00;BENJ
254;165;Berclair;28.5309;-97.5905;-06:00;BERC
254;165;Bergheim;29.8504;-98.5851;-06:00;BERG
254;165;Bertram;30.7452;-98.043;-06:00;BERT
254;165;Big Bend National Park;29.2813;-103.166;-06:00;BBNP
254;165;Big Lake;31.3662;-101.523;-06:00;BLAK
254;165;Big Sandy;32.6267;-95.0888;-06:00;BSAN
254;165;Big Spring;32.268;-101.464;-06:00;BSPR
254;165;Big Wells;28.5533;-99.5583;-06:00;BWEL
254;165;Bigfoot;29.0506;-98.8539;-06:00;BIGF
254;165;Bishop;27.6102;-97.7383;-06:00;BISH
254;165;Bivins;32.9556;-94.1461;-06:00;BIVI
254;165;Blackwell;32.118;-100.337;-06:00;BLAC
254;165;Blanco;30.0977;-98.3984;-06:00;BLAN
254;165;Blanket;31.782;-98.8218;-06:00;BLAE
254;165;Bledsoe;33.6301;-103.024;-06:00;BLED
254;165;Bleiblerville;29.935;-96.409;-06:00;BLEI
254;165;Blessing;28.8402;-96.2388;-06:00;BLES
254;165;Bloomburg;33.134;-94.0674;-06:00;BLOM
254;165;Blooming Grove;32.0696;-96.6864;-06:00;BGRO
254;165;Bloomington;28.7258;-96.8287;-06:00;BLOO
254;165;Blossom;33.7198;-95.3741;-06:00;BLOS
254;165;Blue Ridge;33.3041;-96.3841;-06:00;BRIG
254;165;Bluegrove;33.6736;-98.2298;-06:00;BLUE
254;165;Bluff Dale;32.416;-98.2169;-06:00;BDAL
254;165;Bluffton;30.8303;-98.4938;-06:00;BLUF
254;165;Blum;32.1084;-97.3755;-06:00;BLUM
254;165;Boerne;29.7726;-98.7018;-06:00;BOEN
254;165;Bogata;33.4573;-95.1491;-06:00;BOGA
254;165;Boling;29.2399;-95.9345;-06:00;BOLI
254;165;Bon Wier;30.6819;-93.7587;-06:00;BWIE
254;165;Bonham;33.5544;-96.2;-06:00;BONH
254;165;Booker;36.3631;-100.417;-06:00;BOOK
254;165;Borger;35.6942;-101.321;-06:00;BORG
254;165;Bovina;34.4768;-102.759;-06:00;BOVI
254;165;Bowie;33.5529;-97.8448;-06:00;BOWI
254;165;Boyd;33.0828;-97.5528;-06:00;BOYD
254;165;Boys Ranch;35.5297;-102.256;-06:00;BRAN
254;165;Brackettville;29.3503;-100.418;-06:00;BRAC
254;165;Brady;31.063;-99.3372;-06:00;BRAD
254;165;Brandon;32.0445;-96.9637;-06:00;BRAO
254;165;Brashear;33.116;-95.7305;-06:00;BRAS
254;165;Brazoria;28.9272;-95.5834;-06:00;BRAZ
254;165;Breckenridge;32.752;-98.8639;-06:00;BREC
254;165;Bremond;31.1274;-96.6627;-06:00;BREM
254;165;Brenham;30.2009;-96.4026;-06:00;BREN
254;165;Bridge City;30.033;-93.896;-06:00;BCIY
254;165;Bridgeport;33.1691;-97.8246;-06:00;BRID
254;165;Briggs;30.9326;-97.9996;-06:00;BRIS
254;165;Briscoe;35.5435;-100.143;-06:00;BRIC
254;165;Broaddus;31.2859;-94.1918;-06:00;BROA
254;165;Bronson;31.3308;-94.0111;-06:00;BROY
254;165;Bronte;31.8915;-100.331;-06:00;BROT
254;165;Brookeland;31.0971;-93.969;-06:00;BROK
254;165;Brookesmith;31.5199;-99.1415;-06:00;BROE
254;165;Brookshire;29.8217;-95.9894;-06:00;BROO
254;165;Brookston;33.6191;-95.6735;-06:00;BROZ
254;165;Brownfield;33.1115;-102.337;-06:00;BROF
254;165;Brownsboro;32.2955;-95.6217;-06:00;BROS
254;165;Brownsville;25.9402;-97.4636;-06:00;BROW
254;165;Brownwood;31.6794;-98.9913;-06:00;BRON
254;165;Bruceville;31.338;-97.2281;-06:00;BRUC
254;165;Bruni;27.4201;-98.841;-06:00;BRUN
254;165;Bryan;30.686;-96.3577;-06:00;BRYA
254;165;Bryson;33.1316;-98.3435;-06:00;BRYS
254;165;Buchanan Dam;30.7573;-98.4911;-06:00;BDAM
254;165;Buckholts;30.8953;-97.127;-06:00;BUCK
254;165;Buda;30.0694;-97.8797;-06:00;BUDA
254;165;Buffalo;31.4723;-96.0615;-06:00;BUFF
254;165;Buffalo Gap;32.2806;-99.8284;-06:00;BGAP
254;165;Bula;33.8736;-102.667;-06:00;BULA
254;165;Bullard;32.1219;-95.3574;-06:00;BULL
254;165;Bulverde;29.7881;-98.4616;-06:00;BULV
254;165;Buna;30.4154;-93.9904;-06:00;BUNA
254;165;Burkburnett;34.0937;-98.61;-06:00;BURK
254;165;Burkett;32.0094;-99.3089;-06:00;BURZ
254;165;Burkeville;31.0001;-93.6355;-06:00;BURE
254;165;Burleson;32.5316;-97.312;-06:00;BURL
254;165;Burlington;30.9586;-96.8676;-06:00;BURI
254;165;Burnet;30.8393;-98.2564;-06:00;BURN
254;165;Burton;30.1727;-96.6107;-06:00;BURT
254;165;Bushland;35.1908;-102.065;-06:00;BUSH
254;165;Byers;34.0857;-98.1464;-06:00;BYER
254;165;Bynum;31.989;-96.9703;-06:00;BYNU
254;165;Cactus;36.0517;-102.002;-06:00;CACT
254;165;Caddo;32.6726;-98.6506;-06:00;CADD
254;165;Caddo Mills;33.0732;-96.2479;-06:00;CMIL
254;165;Caldwell;30.5405;-96.7258;-06:00;CALD
254;165;Call;30.5194;-93.8093;-06:00;CALZ
254;165;Calliham;28.2662;-98.426;-06:00;CALL
254;165;Calvert;30.9997;-96.6594;-06:00;CALV
254;165;Camden;30.9169;-94.7343;-06:00;CAMD
254;165;Cameron;30.8332;-96.9826;-06:00;CAME
254;165;Camp Wood;29.7353;-99.9694;-06:00;CWOO
254;165;Campbell;33.1463;-95.9301;-06:00;CAMP
254;165;Campbellton;28.7932;-98.2489;-06:00;CAMB
254;165;Canadian;35.8376;-100.271;-06:00;CANA
254;165;Canton;32.4909;-95.925;-06:00;CANT
254;165;Canutillo;31.9337;-106.549;-07:00;CANU
254;165;Canyon;34.889;-101.904;-06:00;CANY
254;165;Canyon Lake;29.8812;-98.2387;-06:00;CLAK
254;165;Carbon;32.2675;-98.8546;-06:00;CARB
254;165;Carey;34.4709;-100.326;-06:00;CARE
254;165;Carlsbad;31.5793;-100.737;-06:00;CARL
254;165;Carlton;31.9055;-98.1337;-06:00;CARN
254;165;Carmine;30.1315;-96.6898;-06:00;CARM
254;165;Carrizo Springs;28.4732;-99.976;-06:00;CSPR
254;165;Carrollton;32.9949;-96.8967;-06:00;CARO
254;165;Carswell Afb;32.78;-97.43;-06:00;CAFB
254;165;Carthage;32.1446;-94.331;-06:00;CART
254;165;Cason;33.0386;-94.8148;-06:00;CASO
254;165;Castell;30.671;-98.9216;-06:00;CASE
254;165;Castroville;29.3805;-98.9015;-06:00;CAST
254;165;Cat Spring;29.7398;-96.392;-06:00;CSPI
254;165;Catarina;28.3456;-99.6133;-06:00;CATA
254;165;Cayuga;31.9566;-95.9746;-06:00;CAYU
254;165;Cedar Creek;30.0889;-97.4792;-06:00;CCRE
254;165;Cedar Hill;32.5849;-96.9587;-06:00;CHIL
254;165;Cedar Lane;28.9436;-95.7394;-06:00;CLAN
254;165;Cedar Park;30.4967;-97.8213;-06:00;CPAR
254;165;Cee Vee;34.2227;-100.447;-06:00;CVEE
254;165;Celeste;33.2816;-96.208;-06:00;CELE
254;165;Celina;33.3172;-96.759;-06:00;CELI
254;165;Center;31.7586;-94.1975;-06:00;CENT
254;165;Center Point;29.9075;-98.9982;-06:00;CPOI
254;165;Centerville;31.2807;-95.8748;-06:00;CENE
254;165;Centralia;31.2579;-95.0399;-06:00;CENR
254;165;Chalk;33.8783;-100.227;-06:00;CHAL
254;165;Chandler;32.2481;-95.545;-06:00;CHAD
254;165;Channelview;29.7912;-95.1165;-06:00;CHAN
254;165;Channing;35.782;-102.418;-06:00;CHAI
254;165;Chapman Ranch;27.5889;-97.4525;-06:00;CRAC
254;165;Chappell Hill;30.1919;-96.2151;-06:00;CHIZ
254;165;Charlotte;28.8203;-98.7123;-06:00;CHAR
254;165;Chatfield;32.3011;-96.3964;-06:00;CHAT
254;165;Cherokee;30.9803;-98.6504;-06:00;CHER
254;165;Chester;30.9529;-94.4447;-06:00;CHES
254;165;Chico;33.3473;-97.8129;-06:00;CHIC
254;165;Chicota;33.8673;-95.5696;-06:00;CHIO
254;165;Childress;34.4383;-100.198;-06:00;CHID
254;165;Chillicothe;34.237;-99.542;-06:00;CHII
254;165;Chilton;31.2985;-97.112;-06:00;CHIT
254;165;China;30.0367;-94.3733;-06:00;CHIN
254;165;China Spring;31.6562;-97.3065;-06:00;CSPN
254;165;Chireno;31.4996;-94.4148;-06:00;CHIR
254;165;Chriesman;30.5995;-96.7709;-06:00;CHRE
254;165;Christine;28.7878;-98.4938;-06:00;CHRS
254;165;Christoval;31.1979;-100.528;-06:00;CHRI
254;165;Cibolo;29.5774;-98.2236;-06:00;CIBO
254;165;Cisco;32.3904;-99.0098;-06:00;CISC
254;165;Clarendon;35.0052;-100.866;-06:00;CLAR
254;165;Clarksville;33.6404;-94.9877;-06:00;CLAS
254;165;Claude;34.981;-101.339;-06:00;CLAU
254;165;Clay;30.3443;-96.53;-06:00;CLAY
254;165;Clayton;32.0984;-94.4747;-06:00;CLAT
254;165;Cleburne;32.3132;-97.4236;-06:00;CLEB
254;165;Cleveland;30.3179;-95.0283;-06:00;CLEV
254;165;Clifton;31.8049;-97.4831;-06:00;CLIF
254;165;Clint;31.5192;-106.103;-07:00;CLIN
254;165;Clute;29.065;-95.3887;-06:00;CLUT
254;165;Clyde;32.2931;-99.5331;-06:00;CLYD
254;165;Coahoma;32.3417;-101.257;-06:00;COAH
254;165;Coldspring;30.5835;-95.1294;-06:00;COLD
254;165;Coleman;31.8779;-99.43;-06:00;COLE
254;165;College Station;30.5748;-96.3117;-06:00;CSTA
254;165;Collegeport;28.7253;-96.1748;-06:00;COLG
254;165;Colleyville;32.8918;-97.149;-06:00;COLL
254;165;Collinsville;33.548;-96.8735;-06:00;COLI
254;165;Colmesneil;30.9134;-94.4275;-06:00;COLM
254;165;Colorado City;32.4169;-100.858;-06:00;CCIT
254;165;Columbus;29.6691;-96.5485;-06:00;COLU
254;165;Comanche;31.9079;-98.6578;-06:00;COMA
254;165;Combes;26.2542;-97.7326;-06:00;COMB
254;165;Comfort;30.0208;-98.7308;-06:00;COMF
254;165;Commerce;33.2737;-95.9172;-06:00;COMM
254;165;Como;33.0766;-95.3688;-06:00;COMO
254;165;Comstock;29.9831;-101.415;-06:00;COMS
254;165;Concan;29.5328;-99.642;-06:00;CONC
254;165;Concepcion;27.5358;-98.3937;-06:00;CONE
254;165;Concord;31.2629;-96.1054;-06:00;CONO
254;165;Conroe;30.2836;-95.4189;-06:00;CONR
254;165;Converse;29.5102;-98.277;-06:00;CONV
254;165;Cookville;33.1839;-94.8612;-06:00;COOK
254;165;Coolidge;31.7447;-96.6798;-06:00;COOL
254;165;Cooper;33.396;-95.591;-06:00;COOP
254;165;Copeville;33.0794;-96.4154;-06:00;COPE
254;165;Coppell;32.961;-96.986;-06:00;COPP
254;165;Copperas Cove;31.2607;-98.1131;-06:00;CCOV
254;165;Corpus Christi;27.7745;-97.4075;-06:00;CCHR
254;165;Corrigan;31.024;-94.7686;-06:00;CORR
254;165;Corsicana;32.0794;-96.4553;-06:00;CORS
254;165;Cost;29.4298;-97.5714;-06:00;COST
254;165;Cotton Center;33.9919;-101.993;-06:00;CCEN
254;165;Cotulla;28.4056;-99.0861;-06:00;COTU
254;165;Coupland;30.5365;-97.3104;-06:00;COUP
254;165;Covington;32.1606;-97.2512;-06:00;COVI
254;165;Coyanosa;31.1922;-103.047;-06:00;COYA
254;165;Crandall;32.5952;-96.4398;-06:00;CRAN
254;165;Crane;31.4285;-102.516;-06:00;CRAE
254;165;Cranfills Gap;31.7835;-97.763;-06:00;CGAP
254;165;Crawford;31.5634;-97.4392;-06:00;CRAW
254;165;Cresson;32.5325;-97.6792;-06:00;CRES
254;165;Crockett;31.2828;-95.4821;-06:00;CROC
254;165;Crosby;29.9299;-95.0527;-06:00;CROS
254;165;Crosbyton;33.6381;-101.163;-06:00;CROB
254;165;Cross Plains;32.1768;-99.2708;-06:00;CPLA
254;165;Crowell;33.9423;-99.7584;-06:00;CROE
254;165;Crowley;32.5684;-97.4165;-06:00;CROW
254;165;Crystal City;28.7604;-99.7943;-06:00;CCIY
254;165;Cuero;29.0941;-97.191;-06:00;CUER
254;165;Cumby;33.112;-95.7883;-06:00;CUMB
254;165;Cuney;32.0317;-95.4175;-06:00;CUNE
254;165;Cunningham;33.4258;-95.3564;-06:00;CUNN
254;165;Cushing;31.7754;-94.859;-06:00;CUSH
254;165;Cypress;29.9518;-95.6946;-06:00;CYPR
254;165;D Hanis;29.3507;-99.3117;-06:00;DHAN
254;165;Daingerfield;33.0336;-94.7384;-06:00;DAIN
254;165;Daisetta;30.1132;-94.6428;-06:00;DAIS
254;165;Dale;29.8789;-97.5317;-06:00;DALE
254;165;Dalhart;36.26;-102.534;-06:00;DALH
254;165;Dallardsville;30.6283;-94.6318;-06:00;DALA
254;165;Dallas;32.7961;-96.8024;-06:00;DALL
254;165;Damon;29.2658;-95.7296;-06:00;DAMO
254;165;Danbury;29.2141;-95.3052;-06:00;DANB
254;165;Danciger;29.1825;-95.8279;-06:00;DANC
254;165;Danevang;29.0806;-96.1763;-06:00;DANE
254;165;Darrouzett;36.4452;-100.331;-06:00;DARR
254;165;Davilla;30.7664;-97.1847;-06:00;DAVI
254;165;Dawn;34.9105;-102.199;-06:00;DAWN
254;165;Dawson;31.8746;-96.6599;-06:00;DAWS
254;165;Dayton;30.0179;-94.9156;-06:00;DAYT
254;165;De Berry;32.2219;-94.1501;-06:00;DBER
254;165;De Kalb;33.4703;-94.6281;-06:00;DKAL
254;165;De Leon;32.1142;-98.6051;-06:00;DLEO
254;165;Deanville;30.4318;-96.7559;-06:00;DEAN
254;165;Decatur;33.2699;-97.5246;-06:00;DECA
254;165;Deer Park;29.7032;-95.1146;-06:00;DPAR
254;165;Del Rio;29.5185;-100.897;-06:00;DRIO
254;165;Del Valle;30.1472;-97.5975;-06:00;DVAL
254;165;Dell City;31.8776;-105.265;-07:00;DCIY
254;165;Delmita;26.6829;-98.4118;-06:00;DELM
254;165;Denison;33.7431;-96.521;-06:00;DENI
254;165;Dennis;32.6187;-97.9267;-06:00;DENN
254;165;Denton;33.2108;-97.1231;-06:00;DENT
254;165;Denver City;33.0189;-102.791;-06:00;DCIT
254;165;Deport;33.5014;-95.378;-06:00;DEPO
254;165;Desdemona;32.296;-98.5603;-06:00;DESD
254;165;Desoto;32.5936;-96.8603;-06:00;DESO
254;165;Detroit;33.6639;-95.2318;-06:00;DETR
254;165;Devers;29.9893;-94.5306;-06:00;DEVE
254;165;Devine;29.1707;-98.9599;-06:00;DEVI
254;165;Deweyville;30.3279;-93.8185;-06:00;DEWE
254;165;Diana;32.6998;-94.6696;-06:00;DIAN
254;165;Diboll;31.1753;-94.7371;-06:00;DIBO
254;165;Dickens;33.6317;-100.735;-06:00;DICE
254;165;Dickinson;29.4598;-95.0288;-06:00;DICK
254;165;Dike;33.2108;-95.4478;-06:00;DIKE
254;165;Dilley;28.7236;-99.2694;-06:00;DILL
254;165;Dime Box;30.3662;-96.8248;-06:00;DBOX
254;165;Dimmitt;34.5255;-102.256;-06:00;DIMM
254;165;Dinero;28.2266;-97.9616;-06:00;DINE
254;165;Dobbin;30.3479;-95.7825;-06:00;DOBB
254;165;Dodd City;33.5552;-96.045;-06:00;DCIZ
254;165;Dodge;30.7453;-95.3975;-06:00;DODG
254;165;Dodson;34.7318;-100.071;-06:00;DODS
254;165;Donie;31.4746;-96.2412;-06:00;DONI
254;165;Donna;26.1405;-98.071;-06:00;DONN
254;165;Doole;31.4188;-99.5394;-06:00;DOOL
254;165;Doss;30.4684;-99.1791;-06:00;DOSS
254;165;Doucette;30.8184;-94.4289;-06:00;DOUC
254;165;Dougherty;33.9396;-101.09;-06:00;DOUH
254;165;Douglass;31.6587;-94.8761;-06:00;DOUG
254;165;Douglassville;33.1865;-94.3585;-06:00;DOUL
254;165;Driftwood;30.1049;-98.0288;-06:00;DRIF
254;165;Dripping Springs;30.2468;-98.1159;-06:00;DSPR
254;165;Driscoll;27.6747;-97.7483;-06:00;DRIS
254;165;Dryden;30.225;-102.077;-06:00;DRYD
254;165;Dublin;32.1054;-98.365;-06:00;DUBL
254;165;Dumas;35.8084;-101.958;-06:00;DUMA
254;165;Dumont;33.6172;-100.26;-06:00;DUMO
254;165;Duncanville;32.6486;-96.9112;-06:00;DUNC
254;165;Dunn;32.5669;-100.885;-06:00;DUNN
254;165;Dyess AFB;32.4228;-99.8146;-06:00;DAFB
254;165;Eagle Lake;29.5861;-96.3305;-06:00;ELAK
254;165;Eagle Pass;28.6464;-100.377;-06:00;EPAZ
254;165;Early;31.753;-98.9262;-06:00;EARL
254;165;Earth;34.2307;-102.445;-06:00;EART
254;165;East Bernard;29.4737;-96.1754;-06:00;EBER
254;165;Eastland;32.412;-98.7997;-06:00;EAST
254;165;Easton;32.3864;-94.5836;-06:00;EASO
254;165;Ecleto;29.0309;-97.7378;-06:00;ECLE
254;165;Ector;33.5984;-96.2825;-06:00;ECTO
254;165;Edcouch;26.3131;-97.9381;-06:00;EDCO
254;165;Eddy;31.3541;-97.3132;-06:00;EDDY
254;165;Eden;31.2351;-99.8524;-06:00;EDEN
254;165;Edgewood;32.7089;-95.8702;-06:00;EDGE
254;165;Edinburg;26.3317;-98.1625;-06:00;EDIN
254;165;Edmonson;34.2823;-101.9;-06:00;EDMO
254;165;Edna;29.0129;-96.6883;-06:00;EDNA
254;165;Edroy;27.9744;-97.6762;-06:00;EDRO
254;165;Egypt;29.4044;-96.2367;-06:00;EGYP
254;165;El Campo;29.1916;-96.2212;-06:00;ECAM
254;165;El Indio;28.5312;-100.363;-06:00;EIND
254;165;El Paso;31.7665;-106.469;-07:00;EPAS
254;165;Eldorado;30.8974;-100.539;-06:00;ELDO
254;165;Electra;34.0157;-98.8792;-06:00;ELEC
254;165;Elgin;30.2988;-97.3874;-06:00;ELGI
254;165;Elkhart;31.6239;-95.528;-06:00;ELKH
254;165;Ellinger;29.8554;-96.6904;-06:00;ELLI
254;165;Elm Mott;31.6799;-97.1012;-06:00;EMOT
254;165;Elmaton;28.8287;-96.079;-06:00;ELMA
254;165;Elmendorf;29.231;-98.3845;-06:00;ELME
254;165;Elmo;32.7219;-96.1654;-06:00;ELMO
254;165;Elsa;26.2988;-97.9827;-06:00;ELSA
254;165;Elysian Fields;32.3685;-94.1826;-06:00;EFIE
254;165;Emory;32.8293;-95.7283;-06:00;EMOR
254;165;Encinal;28.1361;-99.1798;-06:00;ENCI
254;165;Encino;26.9826;-98.212;-06:00;ENCN
254;165;Energy;31.7651;-98.3688;-06:00;ENER
254;165;Enloe;33.4332;-95.6588;-06:00;ENLO
254;165;Ennis;32.3387;-96.6021;-06:00;ENNI
254;165;Enochs;33.8491;-102.776;-06:00;ENOC
254;165;Eola;31.451;-100.059;-06:00;EOLA
254;165;Era;33.498;-97.3039;-06:00;ERA
254;165;Estelline;34.5467;-100.438;-06:00;ESTE
254;165;Etoile;31.3869;-94.4355;-06:00;ETOI
254;165;Euless;32.8409;-97.0871;-06:00;EULE
254;165;Eustace;32.3106;-96.0006;-06:00;EUST
254;165;Evadale;30.3548;-94.0728;-06:00;EVAD
254;165;Evant;31.3688;-98.0207;-06:00;EVAN
254;165;Fabens;31.5024;-106.158;-07:00;FABE
254;165;Fairfield;31.8162;-96.1239;-06:00;FAIR
254;165;Falcon Heights;26.5643;-99.1225;-06:00;FHEI
254;165;Falfurrias;27.2181;-98.2459;-06:00;FALF
254;165;Falls City;28.933;-98.0642;-06:00;FCIT
254;165;Fannin;28.6961;-97.237;-06:00;FANN
254;165;Farmersville;33.1728;-96.3653;-06:00;FARM
254;165;Farnsworth;36.3215;-100.966;-06:00;FARN
254;165;Farwell;34.3968;-102.894;-06:00;FARW
254;165;Fate;32.9417;-96.3811;-06:00;FATE
254;165;Fayetteville;29.8816;-96.6536;-06:00;FAYE
254;165;Fentress;29.7559;-97.7761;-06:00;FENT
254;165;Ferris;32.5206;-96.6077;-06:00;FERR
254;165;Fieldton;34.1059;-102.271;-06:00;FIEL
254;165;Fischer;29.9764;-98.2791;-06:00;FISC
254;165;Flat;31.3109;-97.5748;-06:00;FLAZ
254;165;Flatonia;29.7626;-97.1228;-06:00;FLAT
254;165;Flint;32.2242;-95.404;-06:00;FLIN
254;165;Flomot;34.233;-101.012;-06:00;FLOM
254;165;Florence;30.8005;-97.8129;-06:00;FLOE
254;165;Floresville;29.1539;-98.2128;-06:00;FLOR
254;165;Flower Mound;33.0327;-97.0895;-06:00;FMOU
254;165;Floydada;33.9416;-101.3;-06:00;FLOY
254;165;Fluvanna;32.8242;-101.084;-06:00;FLUV
254;165;Flynn;31.1509;-96.1245;-06:00;FLYN
254;165;Follett;36.3776;-100.146;-06:00;FOLL
254;165;Forestburg;33.5453;-97.6;-06:00;FORE
254;165;Forney;32.7342;-96.451;-06:00;FORN
254;165;Forreston;32.2702;-96.8912;-06:00;FORR
254;165;Forsan;32.112;-101.37;-06:00;FORS
254;165;Fort Davis;30.7077;-103.916;-06:00;FDAV
254;165;Fort Hancock;31.5192;-105.683;-07:00;FHAN
254;165;Fort Mc Kavett;30.8323;-100.101;-06:00;FMKA
254;165;Fort Stockton;30.6836;-102.803;-06:00;FSTO
254;165;Fort Worth;32.7451;-97.3297;-06:00;FWOR
254;165;Fowlerton;28.509;-98.8601;-06:00;FOWL
254;165;Francitas;28.8586;-96.3375;-06:00;FRAC
254;165;Franklin;31.0654;-96.4194;-06:00;FRAN
254;165;Frankston;32.0056;-95.5543;-06:00;FRAK
254;165;Fred;30.6085;-94.1866;-06:00;FREZ
254;165;Fredericksburg;30.3069;-98.8978;-06:00;FRED
254;165;Fredonia;30.9151;-99.1456;-06:00;FREO
254;165;Freeport;28.9663;-95.4334;-06:00;FREE
254;165;Freer;27.9023;-98.6357;-06:00;FRER
254;165;Fresno;29.5359;-95.467;-06:00;FRES
254;165;Friendswood;29.5154;-95.1958;-06:00;FRIE
254;165;Friona;34.6538;-102.747;-06:00;FRIO
254;165;Frisco;33.1548;-96.8234;-06:00;FRIS
254;165;Fritch;35.6638;-101.546;-06:00;FRIT
254;165;Frost;32.0301;-96.7817;-06:00;FROS
254;165;Fruitvale;32.6897;-95.7791;-06:00;FRUI
254;165;Fulshear;29.6645;-95.9357;-06:00;FULS
254;165;Fulton;28.2466;-96.7984;-06:00;FULT
254;165;Gail;32.7448;-101.433;-06:00;GAIL
254;165;Gainesville;33.6628;-97.1069;-06:00;GAIN
254;165;Galena Park;29.741;-95.2363;-06:00;GPAR
254;165;Gallatin;31.8908;-95.1455;-06:00;GALL
254;165;Galveston;29.2816;-94.8263;-06:00;GALV
254;165;Ganado;29.029;-96.465;-06:00;GANA
254;165;Garciasville;26.4222;-98.6376;-06:00;GARC
254;165;Garden City;31.8695;-101.521;-06:00;GCIT
254;165;Gardendale;32.0252;-102.378;-06:00;GARD
254;165;Garland;32.9161;-96.6327;-06:00;GARL
254;165;Garrison;31.7931;-94.5281;-06:00;GARR
254;165;Garwood;29.4534;-96.5157;-06:00;GARW
254;165;Gary;32.0166;-94.2581;-06:00;GARY
254;165;Gatesville;31.4272;-97.7097;-06:00;GATE
254;165;Gause;30.7852;-96.7211;-06:00;GAUS
254;165;Geneva;31.4766;-93.9175;-06:00;GENE
254;165;George West;28.2189;-98.1396;-06:00;GWES
254;165;Georgetown;30.6378;-97.6979;-06:00;GEOR
254;165;Geronimo;29.6628;-97.9668;-06:00;GERO
254;165;Giddings;30.1637;-96.9376;-06:00;GIDD
254;165;Gilchrist;29.4994;-94.5234;-06:00;GILC
254;165;Gillett;29.0771;-97.7905;-06:00;GILL
254;165;Gilmer;32.7226;-94.9896;-06:00;GILM
254;165;Girard;33.3709;-100.718;-06:00;GIRA
254;165;Girvin;31.0629;-102.388;-06:00;GIRV
254;165;Gladewater;32.5672;-94.9346;-06:00;GLAD
254;165;Glen Flora;29.3475;-96.1931;-06:00;GFLO
254;165;Glen Rose;32.2052;-97.8091;-06:00;GROS
254;165;Glidden;29.7009;-96.5862;-06:00;GLID
254;165;Gober;33.4697;-96.0893;-06:00;GOBE
254;165;Godley;32.4185;-97.5505;-06:00;GODL
254;165;Golden;32.7299;-95.5625;-06:00;GOLE
254;165;Goldsboro;32.0487;-99.6555;-06:00;GOLB
254;165;Goldsmith;31.9007;-102.662;-06:00;GOLS
254;165;Goldthwaite;31.3914;-98.5866;-06:00;GOLD
254;165;Goliad;28.6563;-97.4287;-06:00;GOLI
254;165;Gonzales;29.481;-97.4305;-06:00;GONZ
254;165;Goodfellow AFB;31.4477;-100.419;-06:00;GAFB
254;165;Goodrich;30.6044;-94.9583;-06:00;GOOD
254;165;Gordon;32.5765;-98.3546;-06:00;GORO
254;165;Gordonville;33.8367;-96.8872;-06:00;GORD
254;165;Goree;33.4949;-99.5263;-06:00;GORE
254;165;Gorman;32.2385;-98.737;-06:00;GORM
254;165;Gouldbusk;31.5158;-99.5304;-06:00;GOUL
254;165;Graford;32.9289;-98.2671;-06:00;GRAF
254;165;Graham;33.066;-98.636;-06:00;GRAH
254;165;Granbury;32.4425;-97.7452;-06:00;GRAN
254;165;Grand Prairie;32.7335;-97.0049;-06:00;GPRA
254;165;Grand Saline;32.6466;-95.6912;-06:00;GSAL
254;165;Grandfalls;31.3764;-102.859;-06:00;GRAA
254;165;Grandview;32.2875;-97.2154;-06:00;GRAD
254;165;Granger;30.7258;-97.436;-06:00;GRAG
254;165;Grapeland;31.4982;-95.4177;-06:00;GRAE
254;165;Grapevine;32.9309;-97.0755;-06:00;GRAP
254;165;Greenville;33.1212;-96.1042;-06:00;GREE
254;165;Greenwood;33.3809;-97.4743;-06:00;GREN
254;165;Gregory;27.9259;-97.285;-06:00;GREG
254;165;Groesbeck;31.5394;-96.5518;-06:00;GROE
254;165;Groom;35.264;-101.203;-06:00;GROO
254;165;Groves;29.9495;-93.9207;-06:00;GROV
254;165;Groveton;31.0585;-95.0561;-06:00;GROT
254;165;Grulla;26.399;-98.561;-06:00;GRUL
254;165;Gruver;36.3322;-101.414;-06:00;GRUV
